guid	text_a	most-value	in-decrease	speci	cmp	more-less	trend
guid_441-0	是北半球亚热带某地降水量逐月累计曲线图。完成下列问题。该地水循环最活跃的季节是	0	1	0	0	0	0
guid_441-1	是北半球亚热带某地降水量逐月累计曲线图。完成下列问题。利用该地的典型农产品，可发展的工业是	0	1	0	0	0	0
guid_442-0	地-气系统大气和地面吸收太阳短波辐射能量收入），又向外发射长波辐射能量支出），能量收支的差值，称为辐射差额示意沿海某地多年平均辐射差额的月份分配结合材料完成下题若只考虑辐射差额对气温的影响，该地气温最低的月份是	0	0	1	0	0	0
guid_443-0	为江苏省三大产业产值比重与城市人口比重的变化图。同答5-6题。图中曲线标注的序号与文字说明对应正确的是	0	1	0	0	0	0
guid_443-1	为江苏省三大产业产值比重与城市人口比重的变化图。同答5-6题。图中曲线反映了	0	1	0	0	0	0
guid_444-0	不同类型国家人口年龄系数曲线图，回答题。图中四条曲线表示内容正确的是	0	0	0	0	0	1
guid_444-1	不同类型国家人口年龄系数曲线图，回答题。发达国家和发展中国家老年人口系数超过少年儿童人口系数的时间依次是	0	0	1	1	0	0
guid_445-0	PM2.5是指大气中直径小于或等于2.5微米的颗粒物。近年来华北地区冬半年雾霾天气多发，PM2.5浓度增加是重要的原因之一。北京市某日PM2.5浓度变化图完成下列问题。导致该地PM2.5浓度变化的首要污染源是	1	0	0	0	0	0
guid_445-1	PM2.5是指大气中直径小于或等于2.5微米的颗粒物。近年来华北地区冬半年雾霾天气多发，PM2.5浓度增加是重要的原因之一。北京市某日PM2.5浓度变化图完成下列问题。治理雾霾天气应采取的主要措施包括①调整能源消费结构②优化产业结构③加强环保执法力度④实施人工降雨	1	0	0	0	0	0
guid_446-0	图3为我国某省人口出生率死亡率和自然增长率变化图。完成6-8题。出生率死亡率和自然增长率对应曲线依次为	0	0	0	1	0	0
guid_446-1	图3为我国某省人口出生率死亡率和自然增长率变化图。完成6-8题。ab两曲线呈同步下降的主导因素是	0	1	0	1	0	1
guid_446-2	图3为我国某省人口出生率死亡率和自然增长率变化图。完成6-8题。关于该省人口变化的叙述，正确的是	0	1	0	1	0	1
guid_447-0	一个国家的劳动年龄人口占总人口比重较大，抚养率比较低，为经济发展创造了有利的人口条件，即出现人口红利。反之，可能出现人口负债。抚养比是指少儿人口0-14岁及老年人口65岁及以上之和与劳动年龄人口15-64岁之比，就业比是指劳动年龄人口与总人口之比。完成以下问题。婴儿潮指的是在某一时期及特定地区，出生率较高的现象，下列年份中婴儿潮较明显的是	0	0	0	0	1	0
guid_447-1	一个国家的劳动年龄人口占总人口比重较大，抚养率比较低，为经济发展创造了有利的人口条件，即出现人口红利。反之，可能出现人口负债。抚养比是指少儿人口0-14岁及老年人口65岁及以上之和与劳动年龄人口15-64岁之比，就业比是指劳动年龄人口与总人口之比。完成以下问题。关于上图信息说法正确的是	0	0	0	0	1	0
guid_448-0	自全国放开单独二孩政策两年来，从政策效果看，远低于预期，为促进人口均衡发展，应对可能出现的人口问题，2016年启动全面实施一对夫妇可生育两个孩子政策。示意我国1960-2045年每五年劳动人口增长率变化含预测）,完成问题。根据图示我国劳动人口数量最多的年份是	0	0	1	0	0	0
guid_449-0	植物净初级生产力简称NPP是指在单位面积单位时间内绿色植物通过光合作用积累的有机物数量。左图示意研究范围，右图为研究区域2001-2010年间NPP的变化。观察结果显示，研究地区不同植被类型的年NPP大小顺序为：常绿阔叶林gt草地gt农田植被gt落叶阔叶林gt湿地。据此完成下列各题。2001-2010年间，研究区域年NPP呈显著波动的主要原因为	0	0	0	0	0	1
guid_450-0	少年儿童老年抚养比指某一人口中少年儿童老年人口数与劳动年龄人口数之比。是中国某城市1982-2000年人口抚养比单位：%）的变化。该城市2000年后老年抚养比的变化，最主要是因为	0	1	0	1	0	1
guid_451-0	客运周转量是指在一定时期内运送旅客数量与运送里程的乘积货运周转量是指在一定时期内运送的货物吨数和它的运输距离的乘积运输重心是指在区域空间里的某一点，在该点各个方向上的运输量能够维持相对均衡。为1978年-2005年中国铁路客运量客运周转量货运量货运周转量重心变化轨迹示意图。以下问题。1978年-2005年间我国铁路四指标重心移动的总体趋势是	0	1	0	0	0	1
guid_451-1	客运周转量是指在一定时期内运送旅客数量与运送里程的乘积货运周转量是指在一定时期内运送的货物吨数和它的运输距离的乘积运输重心是指在区域空间里的某一点，在该点各个方向上的运输量能够维持相对均衡。为1978年-2005年中国铁路客运量客运周转量货运量货运周转量重心变化轨迹示意图。以下问题。据图可以，与其他3个指标相比	0	1	0	0	0	1
guid_452-0	传统经济发展模式的转变推动了企业区位偏好的改变，时间价值成为影响企业决策的重要因素，机场周边地区成为驱动城市经济增长的新型经济空间。示意北京首都机场距市中心25km附近制造业物流业金融业和商务服务业咨询广告中介等的分布密度。完成下列各题。图中表示物流业分布密度变化的曲线是	0	1	0	1	0	0
guid_452-1	传统经济发展模式的转变推动了企业区位偏好的改变，时间价值成为影响企业决策的重要因素，机场周边地区成为驱动城市经济增长的新型经济空间。示意北京首都机场距市中心25km附近制造业物流业金融业和商务服务业咨询广告中介等的分布密度。完成下列各题。在该区域内空间布局最灵活的产业是	0	0	0	0	0	1
guid_453-0	我国各气候区城市热岛效应强度以市区和郊区气温差表示表，下列问题。有关各气候区城市热岛效应的说法正确的是	0	0	0	1	0	0
guid_454-0	某中等城市常住人口密度与距市中心距离关系图完成下题住宅区密集分布的区域是	0	0	0	0	1	0
guid_454-1	某中等城市常住人口密度与距市中心距离关系图完成下题距市中心2km内常住人口密度并不最高的主要原因是该区	0	0	0	0	1	0
guid_455-0	总抚养比是指非劳动年龄人口与劳动年龄15-64岁人口之比，包括少儿抚养比和老年抚养比。示意2005-2015年我国少儿抚养比和老年抚养比的变化情况。据此完成下列各题。2015年我国总抚养比约为	0	0	1	0	0	0
guid_455-1	总抚养比是指非劳动年龄人口与劳动年龄15-64岁人口之比，包括少儿抚养比和老年抚养比。示意2005-2015年我国少儿抚养比和老年抚养比的变化情况。据此完成下列各题。为应对老年人口抚养比变化可能带来的问题应采取的措施有①推迟退休年龄②调整生育政策③鼓励青年人外出务工④提高消费水平	0	0	0	0	1	1
guid_456-0	我国某城市人口与就业变化统计表，完成下列各题。造成该市郊区人口迅速增长的最主要因素是	0	1	0	0	0	0
guid_456-1	我国某城市人口与就业变化统计表，完成下列各题。由表格可知自2000年以来，该市在城市化过程中出现的最突出问题是	0	1	0	0	1	0
guid_457-0	人口状况对一个地区的社会和经济发展有重要影响。为上海市人口机械增长率与自然增长率变化图。下面小题下列年份上海市人口增长率最低是	1	0	0	1	0	0
guid_457-1	人口状况对一个地区的社会和经济发展有重要影响。为上海市人口机械增长率与自然增长率变化图。下面小题图中反映上海市人口总量的变动态势是	0	0	0	1	0	1
guid_458-0	随着生活节奏的加快，人们出行对时间因素考虑逐渐增多，时间因素可能成为选择交通方式的主导因素。三种交通运输方式从门到门所需时间示意图完成下列问题航空，高速公路，高铁离城区客源地的距离	0	0	0	1	0	0
guid_458-1	随着生活节奏的加快，人们出行对时间因素考虑逐渐增多，时间因素可能成为选择交通方式的主导因素。三种交通运输方式从门到门所需时间示意图完成下列问题就时间因素考虑高铁和航空公司有较大的竞争性的客源其旅程距离最可能为	0	0	1	1	0	0
guid_459-0	门到门旅行时间是指旅客从出发地到目的地的总旅行时间，除了旅途时间外，还包括往交通站点路途用时以及等候的时间。为高铁和甲运输方式在不同的旅行距离与门到门旅行时间的关系图，下列各题甲运输方式应该是	0	0	0	1	0	0
guid_459-1	门到门旅行时间是指旅客从出发地到目的地的总旅行时间，除了旅途时间外，还包括往交通站点路途用时以及等候的时间。为高铁和甲运输方式在不同的旅行距离与门到门旅行时间的关系图，下列各题图中两种运输方式竞争最激烈的旅行距离是	0	0	0	1	0	0
guid_460-0	工业化与城市化是相互影响相互制约，经济的不同发展阶段，工业化与城市化的进程快慢不同。某国工业化城市化进程比较图，完成下列问题。关于该国工业化城市化进程特点的叙述，正确的是①城市化与工业化呈同步增长趋势②该国城市化进程与工业化水平不相适应③该国属发达国家④阶段Ⅲ，该国经济增长主要来自第三产业	0	0	0	0	0	1
guid_460-1	工业化与城市化是相互影响相互制约，经济的不同发展阶段，工业化与城市化的进程快慢不同。某国工业化城市化进程比较图，完成下列问题。阶段Ⅲ，该国吸纳劳动力的主要产业部门有①劳动密集型产业②资源密集型产业③技术密集型产业④现代服务业	0	1	0	0	0	0
guid_461-0	为我国某省三类产业结构变化示意图，完成下列各题。该省最有可能为	0	1	0	1	0	1
guid_461-1	为我国某省三类产业结构变化示意图，完成下列各题。该省一些山坡过度垦殖，下列现象可能会发生的是	0	1	0	1	0	1
guid_462-0	是某城市1990年和2010年人口密度空间分布图。问题。下列四地单位面积人口数量，2010年较1990年增长最大的是	0	0	0	1	0	0
guid_462-1	是某城市1990年和2010年人口密度空间分布图。问题。二十年来，人口密度变化给城市带来的影响是	0	0	0	1	0	0
guid_462-2	是某城市1990年和2010年人口密度空间分布图。问题。据此图，该城市经过二十年的发展，城市的大小变化是	0	0	0	1	0	0
guid_463-0	我国某贫困乡镇的产业结构畸形，农民收入来源单一，主要依靠种植业。图5是该乡镇2003-2012年的年降水量的变化图。第9-11题。图4中水渠的作用主要有①灌溉②排水③防霜冻④水运	0	0	0	1	0	1
guid_463-1	我国某贫困乡镇的产业结构畸形，农民收入来源单一，主要依靠种植业。图5是该乡镇2003-2012年的年降水量的变化图。第9-11题。该贫困乡镇最可能位于	0	0	0	1	0	1
guid_464-0	是某城市积水内涝次数的季节变化图。该城市可能位于	1	0	0	0	1	0
guid_464-1	是某城市积水内涝次数的季节变化图。为防止城市积水内涝发生，该市可采取的有效措施有	1	0	0	0	1	0
guid_465-0	2011年我国部分省市经济增长状况统计表，完成下列各题。关于统计表中各省市2011年经济发展的比较，正确的是	1	0	1	1	0	0
guid_465-1	2011年我国部分省市经济增长状况统计表，完成下列各题。关于我国三大经济地带的正确的是	1	0	1	1	0	0
guid_466-0	城市建城区内的建筑物数量与建成区面积要随城市规划的变化而进行调整，为某大城市在城郊规划的一居住小区近7年来的区内建筑物数量与建成区面积增长率的动态变化图。下列各题。图中信息表明该居住小区	0	0	1	0	0	0
guid_466-1	城市建城区内的建筑物数量与建成区面积要随城市规划的变化而进行调整，为某大城市在城郊规划的一居住小区近7年来的区内建筑物数量与建成区面积增长率的动态变化图。下列各题。据图分析可知，该小区建筑物数量的变化对区域的影响是	0	0	1	0	0	0
guid_467-0	某特大城市某干道市区郊区双向车速变化曲线图完成问题。图中ab两曲线	0	0	0	0	1	0
guid_467-1	某特大城市某干道市区郊区双向车速变化曲线图完成问题。集合各监测站的车流信息，合理规划城市道路，最好利用	0	0	0	0	1	0
guid_467-2	某特大城市某干道市区郊区双向车速变化曲线图完成问题。解决城市交通拥堵问题的最根本的措施是	0	0	0	0	1	0
guid_468-0	下列某地灾害成灾频次示意图下列小题。关于该地地理特征的叙述，可能的是①地形崎岖②全年降水丰富，年际变化大③地表基岩广布④地表岩石破碎，松散碎屑物多	1	1	0	0	1	0
guid_468-1	下列某地灾害成灾频次示意图下列小题。该地防御此类地质灾害的主要措施是	1	1	0	0	1	0
guid_469-0	2015年12月15日，广东国际机器人论坛在广东省肇庆市召开。与会专家表示，广东省应重点加快本土机器人产业发展。2013年广东省珠江三角洲粤东粤北粤西产业结构统计表。据此完成下面小题。广东省机器人产业投资建设最适宜的地区是	1	0	0	0	0	0
guid_470-0	美国底特律市人口数量变化图，完成下列各题。下列年份中，该市人口数量最多的是	0	0	1	0	0	0
guid_470-1	美国底特律市人口数量变化图，完成下列各题。下列关于该市人口数量变化原因的叙述，正确的是	0	0	1	0	0	0
guid_471-0	季风指数是季风现象明显程度的量值，其大小反映一个地区季风环流的强弱程度。示意我国东部地区1880-2000年的夏季风指数a和冬季风指数b距平距平是某一系列指数值中的每一个数值与平均值的差值曲线。下列各题。1960-1970年期间，与多年平均状况相比	0	0	1	0	0	0
guid_472-0	四个农业区在同一年度中的粮食生产统计表，完成下面小题。甲乙两农业区共同的区位条件及其生产特征是	1	0	0	0	0	0
guid_473-0	综合城市化水平是从经济产业结构人口生活方式城镇基础设施水平等方面考虑的更能反映城市化内涵的一项综合指标。19782008年，北京市城镇人口增加了9601万人，其中北京郊区乡村人口只占全市城镇人口增加数的l423％。示意北京市人口城市化水平和综合城市化水平趋势比较。据此完成下列各题。北京市城市化表现出的特点是	0	1	0	1	0	0
guid_473-1	综合城市化水平是从经济产业结构人口生活方式城镇基础设施水平等方面考虑的更能反映城市化内涵的一项综合指标。19782008年，北京市城镇人口增加了9601万人，其中北京郊区乡村人口只占全市城镇人口增加数的l423％。示意北京市人口城市化水平和综合城市化水平趋势比较。据此完成下列各题。1978-2008年，北京城市化过程所暴露的问题有	0	1	0	1	0	0
guid_474-0	工业化率是工业增加值占全部生产总值的比重，城市化率为城镇常住人口占总人口的比重。图16是中国和日本的工业化率与城市化率变化曲线，35题。下列对应关系正确的是	0	1	0	1	0	0
guid_475-0	甲乙两地点之间有三条道路相连。某地理活动小组测绘了这三条道路的纵向剖面图。下列问题。甲乙两地点间高差大致为(　　)	1	0	0	0	0	0
guid_475-1	甲乙两地点之间有三条道路相连。某地理活动小组测绘了这三条道路的纵向剖面图。下列问题。若使用大型运输车从乙地运送重型机械设备至甲地，最适合行车的是(　　)	0	0	0	0	0	1
guid_476-0	6月某日，MP两地的太阳高度角示意图完成下列问题。关于两地方向的，正确的是	1	0	0	0	0	0
guid_476-1	6月某日，MP两地的太阳高度角示意图完成下列问题。关于Ｍ、Ｐ两地特点的叙述，正确的是	1	0	1	0	0	0
guid_477-0	为150°W某地全年白昼小时数曲线图。完成下列各题。该地一年中白昼最大差值约	1	0	0	0	0	0
guid_477-1	为150°W某地全年白昼小时数曲线图。完成下列各题。若图中b点这一天正值日出时，此时北京时间是	0	0	1	0	0	0
guid_478-0	某国2010年出生人口数为1574万，是该国2010-2016年人口出生率自然增长率统计图。完成下面小题。该国是	0	1	1	0	0	1
guid_478-1	某国2010年出生人口数为1574万，是该国2010-2016年人口出生率自然增长率统计图。完成下面小题。依据图中信息，下列关于该国的说法合理的是①死亡率稳定②自然增长率持续升高③2015年以后人口老龄化减缓④2015年以后劳动力就业压力增大	0	1	1	0	0	1
guid_478-2	某国2010年出生人口数为1574万，是该国2010-2016年人口出生率自然增长率统计图。完成下面小题。2015年以后影响该国人口数量变化的主要因素是	0	1	1	0	0	1
guid_479-0	为我国某河流某水文站多年平均径流量图。下列各题。该河流可能位于我国	1	0	0	0	1	0
guid_479-1	为我国某河流某水文站多年平均径流量图。下列各题。该河流的补给水源主要为	1	0	0	0	1	0
guid_480-0	为我国某省区夏季与冬季气温日变化平均状况示意图，下列各题。该省区主要气候类型为	1	0	0	0	1	0
guid_480-1	为我国某省区夏季与冬季气温日变化平均状况示意图，下列各题。与冬季相比，影响夏季气温日较差小的主要因素	1	0	0	0	1	0
guid_481-0	中国德国日本和印度四国的城市化水平变化过程图，完成下面小题。1980-2000年城市化发展最快的国家是	0	1	1	1	0	0
guid_481-1	中国德国日本和印度四国的城市化水平变化过程图，完成下面小题。现阶段以中国印度为代表的发展中国家在城市化过程中可能出现①城市热岛效应显著②城市交通拥挤严重③城市内涝严重④逆城市化现象突出	0	0	0	1	0	0
guid_482-0	为三峡水库建成前后宜昌水文站多年月平均径流量图，三峡水库建成后通过宜昌站的水文状况是	0	0	0	1	1	0
guid_483-0	农民工是指户籍仍在农村，在本地或外出从事非农产业劳动6个月及以上的劳动者。2013-2016年我国农民工平均年龄及农民工总量增速情况统计表完成下列各题。数据反映出我国	0	0	0	0	0	1
guid_483-1	农民工是指户籍仍在农村，在本地或外出从事非农产业劳动6个月及以上的劳动者。2013-2016年我国农民工平均年龄及农民工总量增速情况统计表完成下列各题。改革开放以来，我国人口迁移总量大，最主要的原因是	0	0	0	0	0	1
guid_484-0	我国某地区坡耕地面临严重的土地退化问题。示意该地采用不同农耕措施下的地表径流量变化。据此完成下列各题。图中农耕措施①②③依次表示	0	0	0	1	0	0
guid_484-1	我国某地区坡耕地面临严重的土地退化问题。示意该地采用不同农耕措施下的地表径流量变化。据此完成下列各题。该地位于	0	0	0	0	1	0
guid_485-0	人口与女性人口的比值通常指100个女性对应的男性人口数)。为我国近30年来出生人口活产婴儿和总人口性别比的变化图。据此完成下列小题。我国目前的这种出生人口性别比特点对未来造成的影响包括①“剩男现象明显增加②女性择偶标准降低③“老夫少妻现象增加④不会引发社会问题跨国婚姻有所增多	0	0	0	1	0	1
guid_486-0	下表中所列的是12月22日甲乙丙丁四地的白昼时间，根据数据完成下列问题。四地中属于南半球的是	0	0	1	0	0	0
guid_486-1	下表中所列的是12月22日甲乙丙丁四地的白昼时间，根据数据完成下列问题。四地所处纬度按从高到低的顺序排列正确的是	0	0	1	0	0	0
guid_487-0	①、②、③、④四条曲线为发达国家发展中国家的老年人和少年儿童的人口年龄系数曲线图，下列各题。图中代表发达国家少年儿童和老年人的年龄系数的曲线分别是	0	0	0	1	1	1
guid_487-1	①、②、③、④四条曲线为发达国家发展中国家的老年人和少年儿童的人口年龄系数曲线图，下列各题。发达国家和发展中国家老年人口系数超过少年儿童人口系数的时间依次是	0	0	0	1	1	1
guid_488-0	为贵州和江苏2007-2016年城镇人口比重变化图。完成下列各题。与江苏相比，贵州城市化进程的特点表现为	0	0	0	1	0	0
guid_488-1	为贵州和江苏2007-2016年城镇人口比重变化图。完成下列各题。导致江苏贵州两省城市化水平差异的主要因素是	0	0	0	1	0	1
guid_489-0	中国日本和韩国人口负担系数百年比较注：人口负担系数：（14岁及以下人口数65岁及以上人口数）／（15-64岁人口数）×100％]，下面小题。国际上一般把人口负担系数≤50称为人口机会窗口期。据图，中国人口机会窗口达到顶点的时间为	1	0	0	0	0	0
guid_489-1	中国日本和韩国人口负担系数百年比较注：人口负担系数：（14岁及以下人口数65岁及以上人口数）／（15-64岁人口数）×100％]，下面小题。据图可知，日本人口机会窗口期约为	0	0	1	0	0	0
guid_490-0	为我国长江三角洲南端某城市历年平均太阳总辐射逐月变化柱状图以下问题。如图所示，平均太阳总辐射最大的季节是	0	0	0	0	1	0
guid_490-1	为我国长江三角洲南端某城市历年平均太阳总辐射逐月变化柱状图以下问题。该地正午太阳高度最大月份却不是平均太阳总辐射最大的月份，原因是	1	0	0	0	0	0
guid_491-0	为我国某城市某日内太阳辐射地面辐射和气温变化示意图，完成下列各题。太阳辐射地面辐射和气温变化曲线分别对应的是	1	0	1	1	0	0
guid_491-1	为我国某城市某日内太阳辐射地面辐射和气温变化示意图，完成下列各题。该地该日可能是	0	0	1	1	0	0
guid_492-0	图为某国四地四地相互之间大体等距离分布某种重要自然资源储量和需求量关系图。回答题。四地间最有可能产生资源跨区域调配现象的是(　　)	0	0	1	0	0	0
guid_493-0	老年抚养比为65岁含65岁以上老年人口与15-64岁劳动人口之比，如图示意中国与印度历年老年抚养比变化情况含预测）。据此完成问题。图中信息显示	0	1	0	1	0	0
guid_493-1	老年抚养比为65岁含65岁以上老年人口与15-64岁劳动人口之比，如图示意中国与印度历年老年抚养比变化情况含预测）。据此完成问题。印度老年抚养比低于中国的主要原因是	0	0	0	1	0	0
guid_494-0	潜在支持比是15-64岁劳动年龄人口与65岁及以上老年人口的比值。为中国印度美国和日本四国人口潜在支持比变化图。下列各题。潜在支持比变化图代表中国的是	0	0	0	1	0	1
guid_494-1	潜在支持比是15-64岁劳动年龄人口与65岁及以上老年人口的比值。为中国印度美国和日本四国人口潜在支持比变化图。下列各题。下列叙述不正确的是	0	0	0	1	0	1
guid_495-0	为我国沿30°N线附近地区叶面积指数的空间变化。叶面积指数是指单位土地面积上植物叶片面积总和占土地面积的倍数。下列问题。分界线S以西区域内叶面积指数偏低的最主要原因是该区域	0	0	0	0	1	0
guid_495-1	为我国沿30°N线附近地区叶面积指数的空间变化。叶面积指数是指单位土地面积上植物叶片面积总和占土地面积的倍数。下列问题。分界线S以东区域内叶面积指数的空间变化体现了	0	1	0	0	0	0
guid_496-0	亚洲四国家城市化趋势图下列各题。四国家城市化的共同特点是	1	0	0	0	1	0
guid_496-1	亚洲四国家城市化趋势图下列各题。与其他三个国家同期相比，马来西亚城市化	0	0	0	1	0	0
guid_497-0	为20052012我国某省常住人口数量变化图。据此下列问题。该省常住人口变化的原因主要包括①生活和医疗水平下降②计划生育的有效实施③本地青壮年的大量迁出④农业生产结构的变化	0	0	0	0	0	1
guid_497-1	为20052012我国某省常住人口数量变化图。据此下列问题。该省最可能是	0	0	0	0	0	1
guid_498-0	几个国家的城市化进程图，下列问题。1975年，与英国相比，巴西城市化特点是	0	0	0	1	1	1
guid_498-1	几个国家的城市化进程图，下列问题。1950年，英国城市化水平变化的主要原因有①城市环境恶化②乡村小城镇基础设施的完善③农村剩余劳动力的转移④城市中心区的萎缩	0	1	0	0	1	0
guid_499-0	干旱是我国普遍存在的气象灾害。图A是我国某省区轮廓图，图B是楚雄常年逐月降水量与蒸发量对比图。下题。楚雄最严重的旱情多发生在	0	0	0	1	1	0
guid_499-1	干旱是我国普遍存在的气象灾害。图A是我国某省区轮廓图，图B是楚雄常年逐月降水量与蒸发量对比图。下题。导致图B中蒸发量最大季节出现在该时段的主要原因是	0	0	0	1	1	0
guid_500-0	区位熵又称专门化率，其值越高，地区产业集聚水平就越高一般来说，当区位熵大于1时，则该地区的某项经济指标在全国有优势当区位熵小于1时，则处于劣势如表为我国某地形区主要农产品产量的区位熵，据此完成下列各题该地区的地形与气候类型可能是	1	0	0	0	0	0
guid_500-1	区位熵又称专门化率，其值越高，地区产业集聚水平就越高一般来说，当区位熵大于1时，则该地区的某项经济指标在全国有优势当区位熵小于1时，则处于劣势如表为我国某地形区主要农产品产量的区位熵，据此完成下列各题与南疆相比，该地形区棉花生产的优势条件是	1	0	0	0	0	0
guid_501-0	在风力较小逆温相对湿度较低的情况下，随着悬浮颗粒物的增多而导致大气能见度小于10千米的现象叫霾。为北京天津河北三省市各月霾日数变化图，完成下列各题。下列关于三省市霾的时空分布叙述正确的是	0	0	0	1	1	0
guid_501-1	在风力较小逆温相对湿度较低的情况下，随着悬浮颗粒物的增多而导致大气能见度小于10千米的现象叫霾。为北京天津河北三省市各月霾日数变化图，完成下列各题。造成北京7月份霾日数较天津河北多的原因最可能是	0	0	0	1	1	0
guid_502-0	2001-2007年江苏省人口增长图中江苏人口增长总量变化的主要原因是地区间	0	0	0	1	0	1
guid_503-0	人口性别比为平均每100名女性所对应的男性人口的数量人口性别比=﹝男性人数÷女性人数﹞×100%）。为四条人口性别比例曲线。下面小题。造成曲线B性别比较低年份主要原因可能是	0	1	0	0	1	0
guid_503-1	人口性别比为平均每100名女性所对应的男性人口的数量人口性别比=﹝男性人数÷女性人数﹞×100%）。为四条人口性别比例曲线。下面小题。曲线A达到最大值时可能带来的问题有①人口出生率持续下降②男女比例失调③“老夫少妻现象增加④劳动力缺乏	1	0	0	0	0	0
guid_503-2	人口性别比为平均每100名女性所对应的男性人口的数量人口性别比=﹝男性人数÷女性人数﹞×100%）。为四条人口性别比例曲线。下面小题。在这四条曲线中，人口性别比较为合理的是	0	0	0	1	0	0
guid_504-0	所谓人口红利是指一个国家的劳动年龄人口15-59岁占总人口比重较大，抚养率比较低，为经济发展创造了有利的人口条件。表示美国日本印度中国四国劳动年龄人口数量，完成下列各题。图中甲乙丙丁分别是	0	0	0	1	0	1
guid_505-0	世界某大陆西岸降水量随纬度的变化曲线图，下列各题。该图表示的大陆可能是	1	1	0	0	0	0
guid_505-1	世界某大陆西岸降水量随纬度的变化曲线图，下列各题。该大陆F处沿海多大雾天气，其原因可能是	1	1	0	0	0	0
guid_506-0	示意2000-2014年北京人口变动的情况。完成下列问题。下列年份中人口净迁入量最多的是	0	0	0	1	0	1
guid_506-1	示意2000-2014年北京人口变动的情况。完成下列问题。北京市人口变动导致	0	0	0	1	0	1
guid_507-0	抚养比又称抚养系数，是指在人口当中，非劳动年龄人口对劳动年龄人口数之比。广东省两次全国人口普查统计表。据此完成下列问题。根据表格数据推断	0	1	0	0	0	0
guid_507-1	抚养比又称抚养系数，是指在人口当中，非劳动年龄人口对劳动年龄人口数之比。广东省两次全国人口普查统计表。据此完成下列问题。厂东省人口及抚养比变化可能产生的影响是	0	1	0	0	0	0
guid_508-0	饱和水汽是一定温度下空气中所能够容纳的最大水汽。如图示意饱和水汽与气温的关系，下列各题。下列有关饱和水汽与气温关系的叙述，正确的是①气温越高，饱和水汽越大②气温越低，饱和水汽越大③气温越高，饱和水汽随温度的变化率越大④气温越低，饱和水汽随温度的变化率越大	0	1	0	0	0	0
guid_508-1	饱和水汽是一定温度下空气中所能够容纳的最大水汽。如图示意饱和水汽与气温的关系，下列各题。下列说法正确的是	0	1	0	0	0	0
guid_509-0	降雨被植物茎叶拦截的现象叫植物截留，其主要影响因素是植物疏密程度植物种类季节以及降雨特性。示意植物截留与降雨量降雨历时关系。据此小题。植物截留总量大的条件是	0	0	0	1	0	1
guid_509-1	降雨被植物茎叶拦截的现象叫植物截留，其主要影响因素是植物疏密程度植物种类季节以及降雨特性。示意植物截留与降雨量降雨历时关系。据此小题。从地域分异规律角度考虑，下列地形区的植被水土保持效益最好的是	0	0	0	1	0	1
guid_510-0	据国家统计局2007年2月28日发布的中华人民共和国2006年国民经济和社会发展统计公报》，2006年末我国人口为131448万人，中国60岁及以上人口已超过1.49亿，人口增长趋势图下列各题。到本世纪中叶以后，我国有可能出现人口负增长，其主要原因是	0	1	0	0	0	0
guid_511-0	如图表示我国某地某日测试记录的到达底面的太阳辐射日变化完成下题该日日期及天气状况可能是	0	1	1	0	0	0
guid_511-1	如图表示我国某地某日测试记录的到达底面的太阳辐射日变化完成下题地面获得太阳辐射能的多少，与下列要素成正比的是①太阳高度②地理纬度③大气厚度④大气透明度	0	1	1	0	0	0
guid_512-0	1983-2003年江苏省年平均气温变化图完成小题。1983-2003年，江苏省年平均气温变化的总体趋势是	0	0	0	0	0	1
guid_512-1	1983-2003年江苏省年平均气温变化图完成小题。为减缓气候变化，人类应采取的主要措施有	0	0	0	0	0	1
guid_513-0	为某国人口自然增长率变化情况图。并结合所学知识完成下面小题。1970年，该国	1	0	0	0	1	0
guid_513-1	为某国人口自然增长率变化情况图。并结合所学知识完成下面小题。2013年该国	0	0	0	0	1	0
guid_514-0	崇明县隶属上海市，位于长江入海口，全县地势平坦，由崇明长兴横沙三岛组成，总面积1411平方公里，其中崇明岛是世界上最大的河口冲积岛。图6为崇明县三大产业产值比重和城镇化率变化图，下列各题。崇明县	0	0	1	0	1	0
guid_514-1	崇明县隶属上海市，位于长江入海口，全县地势平坦，由崇明长兴横沙三岛组成，总面积1411平方公里，其中崇明岛是世界上最大的河口冲积岛。图6为崇明县三大产业产值比重和城镇化率变化图，下列各题。有关崇明县三大产业，叙述错误的是	0	0	0	0	0	1
guid_515-0	湖水长江水黄河水三种含沙量水体反射光谱曲线图，完成下面小题。关于图示信息的叙述，正确的是	0	0	0	1	0	0
guid_516-0	图是印度尼日利亚中国英国的人口增长模式示意图，完成下题表示我国的是	0	0	1	0	0	0
guid_516-1	图是印度尼日利亚中国英国的人口增长模式示意图，完成下题急需引进大量青壮年劳动力的国家是	0	0	1	0	0	0
guid_517-0	老年抚养比是老年人口数65岁以上与劳动年龄人口数15-64岁之比。表I为甲乙两国人口老龄化趋势比较（%），据此完成下列问题。关于甲乙两国人口老龄化的，正确的是	0	0	0	1	0	0
guid_517-1	老年抚养比是老年人口数65岁以上与劳动年龄人口数15-64岁之比。表I为甲乙两国人口老龄化趋势比较（%），据此完成下列问题。2000-2010年甲国老年抚养比的增长快于老年人口比重的增长，可能是因为甲国	0	0	0	1	0	0
